split,relative_stem,class_id,class_name,box_width,box_height,box_area
train,frame_00103326,1,vehicle,0.085938,0.111111,0.009548657118
train,frame_00103627,2,fire,0.389881,0.398438,0.155343405878
train,frame_00103627,2,fire,0.267857,0.175,0.046874975
train,frame_00103787,1,vehicle,0.054688,0.114062,0.006237822656
train,frame_00103822,0,soldier,0.032813,0.073611,0.002415397743
train,frame_00104238,2,fire,0.081897,0.055425,0.004539141225
train,frame_00104476,1,vehicle,0.022656,0.034722,0.000786661632
train,frame_00104476,1,vehicle,0.026562,0.019444,0.000516471528
train,frame_00104756,2,fire,0.31875,0.321023,0.10232608124999999
train,frame_00104835,0,soldier,0.060937,0.192593,0.011736039640999998
train,frame_00105017,2,fire,0.01875,0.036111,0.0006770812499999999
train,frame_00105038,1,vehicle,0.085156,0.144444,0.012300273263999998
train,frame_00105038,1,vehicle,0.102344,0.151389,0.015493755816
train,frame_00105124,0,soldier,0.104688,0.123611,0.012940588368
train,frame_00105433,1,vehicle,0.103906,0.181944,0.018905073264
train,frame_00105705,0,soldier,0.088021,0.339815,0.029910856115
train,frame_00105862,1,vehicle,0.250781,0.177778,0.044583344617999995
train,frame_00105881,2,fire,0.199219,0.233333,0.046484366927000004
train,frame_00106170,1,vehicle,0.2625,0.206944,0.0543228
train,frame_00106409,1,vehicle,0.190625,0.226389,0.043155403125
train,frame_00106513,1,vehicle,0.064062,0.070833,0.004537703645999999
train,frame_00106560,1,vehicle,0.078125,0.075,0.005859375
train,frame_00106723,2,fire,0.039844,0.043056,0.0017155232639999999
train,frame_00106770,1,vehicle,0.079009,0.054852,0.004333801668
train,frame_00106770,1,vehicle,0.083726,0.054852,0.004592538552
train,frame_00106770,1,vehicle,0.068396,0.056962,0.003895972952
train,frame_00106770,1,vehicle,0.075472,0.078059,0.005891268848
train,frame_00107106,2,fire,0.457813,0.590278,0.270236942014
train,frame_00107182,1,vehicle,0.098437,0.097222,0.009570242014
train,frame_00107182,2,fire,0.06875,0.163889,0.011267368750000001
train,frame_00107362,1,vehicle,0.077344,0.1375,0.0106348
train,frame_00107458,2,fire,0.096094,0.113542,0.010910704948
train,frame_00107754,2,fire,0.115625,0.573148,0.0662702375
train,frame_00107754,1,vehicle,0.489063,0.421296,0.206040285648
train,frame_00107818,0,soldier,0.126562,0.340741,0.043124862442000006
train,frame_00108044,0,soldier,0.036979,0.110185,0.004074531115
train,frame_00108044,0,soldier,0.044271,0.103704,0.004591079784
train,frame_00108044,0,soldier,0.048438,0.099074,0.004798946412
train,frame_00108066,0,soldier,0.033333,0.10463,0.00348763179
train,frame_00108627,0,soldier,0.225236,0.336134,0.07570947762399999
train,frame_00108765,1,vehicle,0.08125,0.081944,0.00665795
train,frame_00108765,1,vehicle,0.096875,0.072222,0.006996506249999999
train,frame_00109071,1,vehicle,0.061719,0.108333,0.006686204427
train,frame_00109363,1,vehicle,0.025,0.019444,0.0004861
train,frame_00109363,1,vehicle,0.024219,0.029167,0.000706395573
train,frame_00109949,0,soldier,0.041274,0.084034,0.0034684193159999995
train,frame_00109949,0,soldier,0.025943,0.063025,0.001635057575
train,frame_00109949,0,soldier,0.033019,0.073529,0.002427854051
train,frame_00110150,0,soldier,0.073438,0.131944,0.009689703472
train,frame_00110413,0,soldier,0.079687,0.265278,0.021139207986
train,frame_00110413,2,fire,0.222656,0.261111,0.058137930815999994
train,frame_00110413,1,vehicle,0.292187,0.243056,0.071017803472
train,frame_00110703,2,fire,0.050781,0.105556,0.005360239236
train,frame_00110873,0,soldier,0.222656,0.454167,0.10112300755199999
train,frame_00111046,0,soldier,0.371875,0.465278,0.17302525625
train,frame_00111142,2,fire,0.175781,0.258333,0.045410033073
train,frame_00111627,2,fire,0.071934,0.075,0.005395049999999999
train,frame_00111737,2,fire,0.403906,0.644444,0.260294798264
train,frame_00111917,0,soldier,0.051562,0.148611,0.007662680381999999
train,frame_00111917,0,soldier,0.046875,0.108333,0.005078109375
train,frame_00111917,0,soldier,0.096094,0.206944,0.019886076736
train,frame_00112169,0,soldier,0.054688,0.204167,0.011165484896
train,frame_00112169,0,soldier,0.063281,0.206944,0.013095623264
train,frame_00112230,0,soldier,0.041406,0.115278,0.004773200868
train,frame_00112230,0,soldier,0.032031,0.108333,0.0034700143229999996
train,frame_00112230,0,soldier,0.041406,0.115278,0.004773200868
train,frame_00112230,0,soldier,0.032031,0.0875,0.0028027124999999995
train,frame_00112260,1,vehicle,0.026562,0.084722,0.002250385764
train,frame_00112260,1,vehicle,0.030469,0.083333,0.002539073177
train,frame_00112260,1,vehicle,0.030469,0.065278,0.001988955382
train,frame_00112560,1,vehicle,0.029687,0.05,0.0014843500000000002
train,frame_00112593,1,vehicle,0.128906,0.130556,0.016829451736
train,frame_00112950,1,vehicle,0.353125,0.390278,0.13781691875000002
train,frame_00112950,2,fire,0.332813,0.201389,0.06702487725700002
train,frame_00112967,2,fire,0.097656,0.147222,0.014377111632
train,frame_00113026,2,fire,0.06875,0.097222,0.006684012500000001
train,frame_00113026,1,vehicle,0.065625,0.113889,0.0074739656250000005
train,frame_00113090,2,fire,0.032813,0.070833,0.002324243229
train,frame_00113219,2,fire,0.057031,0.034722,0.001980230382
train,frame_00113264,2,fire,0.371094,0.519444,0.192762551736
train,frame_00113305,2,fire,0.377344,0.456944,0.17242507673600002
train,frame_00113306,2,fire,0.057813,0.091667,0.005299544271
train,frame_00113306,2,fire,0.09375,0.073611,0.00690103125
train,frame_00113306,2,fire,0.066406,0.0875,0.005810525
train,frame_00113353,1,vehicle,0.232031,0.331944,0.077021298264
train,frame_00113583,0,soldier,0.325,0.366667,0.11916677500000002
train,frame_00113872,0,soldier,0.05,0.118056,0.0059028
train,frame_00113872,2,fire,0.094531,0.138889,0.013129316059000001
train,frame_00113881,0,soldier,0.142187,0.133333,0.018958219271000002
train,frame_00113881,0,soldier,0.123438,0.230556,0.028459371528000002
train,frame_00114240,2,fire,0.329741,0.222877,0.073491684857
train,frame_00114447,0,soldier,0.128906,0.116667,0.015039076302
train,frame_00114447,0,soldier,0.078906,0.068056,0.0053700267360000005
train,frame_00114758,0,soldier,0.079167,0.240741,0.019058742747
train,frame_00114823,0,soldier,0.109375,0.393519,0.043041140625
train,frame_00114823,0,soldier,0.116146,0.29537,0.03430604402
train,frame_00114838,0,soldier,0.161979,0.355556,0.057592605324
train,frame_00114977,0,soldier,0.194792,0.439815,0.08567244348
train,frame_00115125,0,soldier,0.16875,0.449074,0.0757812375
train,frame_00115248,0,soldier,0.247396,0.622222,0.153935233912
train,frame_00115781,0,soldier,0.2625,0.431944,0.11338530000000001
train,frame_00115798,0,soldier,0.242969,0.8375,0.2034865375
train,frame_00116104,0,soldier,0.357031,0.556944,0.19884627326399998
train,frame_00116361,0,soldier,0.161719,0.238889,0.038632890191
train,frame_00116784,0,soldier,0.341406,0.994444,0.33950914826399997
train,frame_00117959,2,fire,0.150781,0.155556,0.023454889236
train,frame_00118051,0,soldier,0.251563,0.827778,0.20823831701399997
train,frame_00118329,2,fire,0.083594,0.188889,0.015789987066
train,frame_00118405,1,vehicle,0.04375,0.066667,0.00291668125
train,frame_00118496,2,fire,0.055469,0.047222,0.002619357118
train,frame_00118496,2,fire,0.019531,0.016667,0.00032552317700000003
train,frame_00118496,2,fire,0.117969,0.020833,0.0024576481770000004
train,frame_00118872,0,soldier,0.042188,0.19,0.00801572
train,frame_00119054,0,soldier,0.057031,0.186111,0.010614096441
train,frame_00119054,0,soldier,0.034375,0.120833,0.0041536343750000005
train,frame_00119175,1,vehicle,0.05625,0.0875,0.004921875
train,frame_00119721,0,soldier,0.284375,0.309375,0.087978515625
train,frame_00119821,2,fire,0.396094,0.516667,0.204648698698
train,frame_00119881,2,fire,0.058594,0.080556,0.0047200982640000005
train,frame_00119901,2,fire,0.249219,0.302778,0.075458030382
train,frame_00119901,0,soldier,0.05625,0.081944,0.00460935
train,frame_00119967,2,fire,0.247656,0.445833,0.11041321744799999
train,frame_00120191,0,soldier,0.367969,0.641667,0.23611356432299999
train,frame_00120220,2,fire,0.05625,0.159722,0.0089843625
train,frame_00120220,2,fire,0.047656,0.0625,0.0029785
train,frame_00120491,2,fire,0.085156,0.116667,0.009934895052
train,frame_00120501,1,vehicle,0.224206,0.254747,0.057115805882
train,frame_00120635,0,soldier,0.064062,0.070833,0.004537703645999999
train,frame_00120674,2,fire,0.038281,0.044444,0.001701360764
train,frame_00120717,0,soldier,0.039062,0.144444,0.0056422715279999995
train,frame_00120717,0,soldier,0.053125,0.101389,0.005386290625
train,frame_00121188,2,fire,0.060937,0.080556,0.004908840972
train,frame_00121838,0,soldier,0.034198,0.108333,0.0037047719339999997
train,frame_00121887,1,vehicle,0.194575,0.127083,0.024727174725
train,frame_00121887,1,vehicle,0.271226,0.308333,0.08362792625800002
train,frame_00122143,1,vehicle,0.036719,0.036111,0.001325959809
train,frame_00122527,0,soldier,0.164062,0.566667,0.09296852135400001
train,frame_00122856,0,soldier,0.339844,0.488889,0.166145993316
train,frame_00123195,0,soldier,0.092188,0.490278,0.045197748264000005
train,frame_00123206,0,soldier,0.067187,0.277778,0.018663070486
train,frame_00123206,0,soldier,0.058594,0.125,0.00732425
train,frame_00123808,0,soldier,0.41875,0.751389,0.31464414375
train,frame_00124300,0,soldier,0.376563,0.581944,0.219138578472
train,frame_00124660,0,soldier,0.103125,0.544444,0.0561457875
train,frame_00125279,0,soldier,0.068229,0.250926,0.017120430053999998
train,frame_00125279,0,soldier,0.078125,0.250926,0.01960359375
train,frame_00126207,2,fire,0.171094,0.259722,0.044436875868
train,frame_00126217,1,vehicle,0.021094,0.040278,0.0008496241320000001
train,frame_00126217,1,vehicle,0.021094,0.027778,0.000585949132
train,frame_00126217,1,vehicle,0.041406,0.033333,0.001380186198
train,frame_00126217,1,vehicle,0.021094,0.026389,0.000556649566
train,frame_00126217,1,vehicle,0.024219,0.030556,0.000740035764
train,frame_00126217,1,vehicle,0.029687,0.030556,0.000907115972
train,frame_00126217,2,fire,0.220312,0.188889,0.041614513368000004
train,frame_00126973,0,soldier,0.105469,0.384722,0.040576244617999996
train,frame_00127223,0,soldier,0.05625,0.2625,0.014765625000000001
train,frame_00127223,0,soldier,0.057813,0.198611,0.011482297743
train,frame_00127223,0,soldier,0.082031,0.201389,0.016520141059
train,frame_00127516,0,soldier,0.076563,0.223611,0.017120328993000002
train,frame_00127516,0,soldier,0.071875,0.241667,0.017369815624999996
train,frame_00127516,0,soldier,0.08125,0.231944,0.018845450000000003
train,frame_00127601,0,soldier,0.072656,0.152778,0.011100238368
train,frame_00127601,0,soldier,0.064844,0.176389,0.011437768316
train,frame_00127601,0,soldier,0.076563,0.119444,0.009144990972
train,frame_00127603,0,soldier,0.050781,0.181944,0.009239298263999999
train,frame_00127603,0,soldier,0.059375,0.168056,0.009978325
train,frame_00127603,0,soldier,0.057031,0.211111,0.012039871441
train,frame_00127604,1,vehicle,0.0625,0.069444,0.00434025
train,frame_00128025,2,fire,0.157031,0.391667,0.061503860677
train,frame_00128327,1,vehicle,0.094531,0.094444,0.008927885764
train,frame_00128701,1,vehicle,0.092188,0.095833,0.008834652604000001
train,frame_00128737,0,soldier,0.219531,0.641667,0.140865798177
train,frame_00128929,1,vehicle,0.178125,0.140278,0.024987018750000003
train,frame_00129532,1,vehicle,0.46875,0.493056,0.23112
train,frame_00129939,2,fire,0.15566,0.359833,0.05601160478
train,frame_00129939,2,fire,0.095519,0.175732,0.016785744908
train,frame_00130315,2,fire,0.035156,0.056944,0.002001923264
train,frame_00130375,1,vehicle,0.09375,0.066667,0.00625003125
train,frame_00130375,1,vehicle,0.044531,0.040278,0.0017936196180000001
train,frame_00130636,0,soldier,0.021875,0.0625,0.0013671875
train,frame_00130636,2,fire,0.122656,0.256944,0.031515723264
train,frame_00131062,0,soldier,0.386111,0.563281,0.21748899019100001
train,frame_00131062,0,soldier,0.398611,0.355469,0.141693853559
train,frame_00131171,2,fire,0.054688,0.059722,0.003266076736
train,frame_00131224,2,fire,0.050781,0.081944,0.004161198264
train,frame_00132314,2,fire,0.115625,0.322222,0.03725691875
train,frame_00132343,1,vehicle,0.917188,0.833333,0.764323027604
train,frame_00132396,2,fire,0.13125,0.104167,0.01367191875
train,frame_00132396,2,fire,0.094531,0.108333,0.010240826823
train,frame_00132396,2,fire,0.1,0.090278,0.0090278
train,frame_00132396,2,fire,0.050781,0.063889,0.003244347309
train,frame_00132396,2,fire,0.082031,0.134722,0.011051380382000002
train,frame_00132492,2,fire,0.05625,0.109722,0.0061718625
train,frame_00132844,1,vehicle,0.450781,0.547222,0.24667728038199999
train,frame_00133158,1,vehicle,0.063281,0.086111,0.005449190191
train,frame_00133527,1,vehicle,0.086458,0.128704,0.011127490432
train,frame_00133527,1,vehicle,0.094271,0.093519,0.008816129649
train,frame_00133527,1,vehicle,0.04375,0.094444,0.004131925
train,frame_00133527,1,vehicle,0.092708,0.143519,0.013305359452000001
train,frame_00133565,1,vehicle,0.070312,0.092593,0.006510399016
train,frame_00134013,1,vehicle,0.045312,0.075,0.0033983999999999998
train,frame_00134509,2,fire,0.477344,0.552778,0.26386526163199997
train,frame_00134862,0,soldier,0.1,0.381944,0.0381944
train,frame_00135021,0,soldier,0.028125,0.077778,0.00218750625
train,frame_00135145,1,vehicle,0.067217,0.082386,0.005537739762
train,frame_00135472,0,soldier,0.09434,0.097345,0.0091835273
train,frame_00135472,0,soldier,0.09316,0.066372,0.00618321552
train,frame_00135473,0,soldier,0.076651,0.10177,0.00780077227
train,frame_00135473,0,soldier,0.097877,0.086283,0.008445121191
train,frame_00135644,2,fire,0.066038,0.105042,0.006936763596
train,frame_00135644,2,fire,0.064858,0.142857,0.009265419306
train,frame_00135705,2,fire,0.056604,0.140756,0.007967352624
train,frame_00135705,2,fire,0.061321,0.132353,0.008116018313
train,frame_00135980,0,soldier,0.110417,0.481481,0.053163687577
train,frame_00136216,2,fire,0.2625,0.563889,0.1480208625
train,frame_00136254,0,soldier,0.038281,0.113889,0.004359784809
train,frame_00136254,0,soldier,0.049219,0.144444,0.007109389235999999
train,frame_00136267,0,soldier,0.035937,0.218056,0.007836278471999998
train,frame_00136286,0,soldier,0.057031,0.147222,0.008396217882
train,frame_00136286,0,soldier,0.035937,0.1,0.0035937
train,frame_00136286,0,soldier,0.0375,0.079167,0.0029687625
train,frame_00136632,0,soldier,0.05,0.098611,0.0049305500000000006
train,frame_00136632,0,soldier,0.054688,0.143056,0.007823446528
train,frame_00136632,0,soldier,0.063281,0.098611,0.0062402026910000005
train,frame_00136695,0,soldier,0.048438,0.172222,0.008342089236
train,frame_00136921,1,vehicle,0.053125,0.145833,0.007747378124999999
train,frame_00137347,0,soldier,0.079167,0.074219,0.005875695572999999
train,frame_00137542,2,fire,0.114062,0.379464,0.043282422768000005
train,frame_00137588,1,vehicle,0.034375,0.066964,0.0023018875
train,frame_00137945,0,soldier,0.069531,0.126488,0.008794837128
train,frame_00137964,1,vehicle,0.109722,0.033594,0.003686000868
train,frame_00138410,2,fire,0.267689,0.346457,0.092742727873
train,frame_00138707,2,fire,0.085938,0.115278,0.009906760764000001
train,frame_00138720,0,soldier,0.192188,0.522222,0.10036480173599999
train,frame_00138798,2,fire,0.054688,0.091667,0.005013084896
train,frame_00138823,0,soldier,0.244271,0.462037,0.11286224002699999
train,frame_00138933,0,soldier,0.077083,0.175,0.013489524999999999
train,frame_00138933,2,fire,0.088542,0.140741,0.012461489622
train,frame_00139006,0,soldier,0.025,0.07037,0.0017592500000000002
train,frame_00139013,2,fire,0.0875,0.167593,0.014664387499999999
train,frame_00139641,2,fire,0.129688,0.256944,0.033322553472
train,frame_00139641,0,soldier,0.075781,0.165278,0.012524932118000001
train,frame_00139641,0,soldier,0.045312,0.166667,0.007552015104
train,frame_00139675,2,fire,0.309375,0.654167,0.20238291562500002
train,frame_00139773,1,vehicle,0.028302,0.029481,0.000834371262
train,frame_00139773,1,vehicle,0.027123,0.024764,0.000671673972
train,frame_00139954,0,soldier,0.530469,0.4625,0.2453419125
train,frame_00139954,0,soldier,0.004687,0.019444,9.1134028e-05
train,frame_00140092,2,fire,0.017708,0.024074,0.00042630239200000005
train,frame_00140092,2,fire,0.019792,0.02963,0.00058643696
train,frame_00140302,0,soldier,0.304245,0.340336,0.10354552632
train,frame_00140368,1,vehicle,0.652123,0.592437,0.386341793751
train,frame_00140400,0,soldier,0.044811,0.193277,0.008660935647
train,frame_00140480,2,fire,0.125781,0.105556,0.013276939236
train,frame_00140480,2,fire,0.21875,0.194444,0.042534625
train,frame_00140748,2,fire,0.010156,0.018056,0.000183376736
train,frame_00140748,2,fire,0.013281,0.016667,0.000221354427
train,frame_00140748,2,fire,0.013281,0.016667,0.000221354427
train,frame_00140748,2,fire,0.011719,0.023611,0.000276697309
train,frame_00140748,2,fire,0.011719,0.023611,0.000276697309
train,frame_00140748,2,fire,0.008594,0.015278,0.000131299132
train,frame_00140748,2,fire,0.00625,0.013889,8.680625000000001e-05
train,frame_00140748,2,fire,0.007031,0.016667,0.000117185677
train,frame_00140748,2,fire,0.008594,0.016667,0.000143236198
train,frame_00141024,2,fire,0.050708,0.046263,0.0023459042040000003
train,frame_00141024,2,fire,0.061321,0.039146,0.002400471866
train,frame_00141067,2,fire,0.09316,0.135593,0.01263184388
train,frame_00141430,0,soldier,0.190625,0.199074,0.03794848125
train,frame_00141430,0,soldier,0.395833,0.34537,0.13670884321000001
train,frame_00141503,0,soldier,0.070312,0.158333,0.011132709896
train,frame_00141550,1,vehicle,0.051042,0.057407,0.002930168094
train,frame_00141550,1,vehicle,0.057292,0.075926,0.004349952392
train,frame_00141550,1,vehicle,0.054688,0.069444,0.0037977534720000003
train,frame_00141814,2,fire,0.075,0.136111,0.010208325
train,frame_00141827,2,fire,0.119531,0.172222,0.020585867881999998
train,frame_00142101,0,soldier,0.169531,0.283333,0.04803372682299999
train,frame_00142296,0,soldier,0.067969,0.127778,0.008684942882
train,frame_00142302,0,soldier,0.022656,0.070833,0.0016047924479999998
train,frame_00142302,0,soldier,0.022656,0.05,0.0011328
train,frame_00142590,1,vehicle,0.022396,0.024074,0.000539161304
train,frame_00142602,2,fire,0.221354,0.312037,0.069070638098
train,frame_00142808,1,vehicle,0.092708,0.138889,0.012876121412000001
train,frame_00143057,2,fire,0.41875,0.455556,0.190764075
train,frame_00143162,1,vehicle,0.0375,0.031481,0.0011805375000000001
train,frame_00143162,1,vehicle,0.065104,0.066667,0.004340288368
train,frame_00143162,2,fire,0.032292,0.030556,0.000986714352
train,frame_00143162,1,vehicle,0.024479,0.032407,0.000793290953
train,frame_00143245,1,vehicle,0.060937,0.079167,0.004824199479
train,frame_00143347,2,fire,0.047656,0.056944,0.0027137232639999997
train,frame_00143621,1,vehicle,0.077344,0.091667,0.0070898924479999995
train,frame_00143735,0,soldier,0.055729,0.27963,0.01558350027
train,frame_00143813,2,fire,0.112981,0.389831,0.044043496211
train,frame_00144178,2,fire,0.253646,0.413889,0.104981289294
train,frame_00144237,1,vehicle,0.097396,0.130556,0.012715632176
train,frame_00144489,2,fire,0.158854,0.075,0.011914049999999999
train,frame_00144497,0,soldier,0.052083,0.103704,0.005401215432
train,frame_00144684,2,fire,0.346875,0.431481,0.149669971875
train,frame_00144781,1,vehicle,0.055425,0.142857,0.007917849225
train,frame_00144963,0,soldier,0.035156,0.108333,0.003808554948
train,frame_00144963,0,soldier,0.092969,0.086111,0.008005653558999999
train,frame_00145210,0,soldier,0.101042,0.284259,0.028722097878
train,frame_00145210,0,soldier,0.088542,0.25,0.0221355
train,frame_00145210,0,soldier,0.072396,0.212037,0.015350630652000001
train,frame_00145905,1,vehicle,0.333333,0.47963,0.15987650678999998
train,frame_00145905,2,fire,0.060937,0.107407,0.006545060359
train,frame_00146024,0,soldier,0.050781,0.134722,0.006841317882
train,frame_00146024,0,soldier,0.054688,0.125,0.006836
train,frame_00146024,0,soldier,0.071094,0.111111,0.007899325434000001
train,frame_00146393,0,soldier,0.057813,0.190278,0.011000542014000001
train,frame_00146402,0,soldier,0.083594,0.4125,0.034482525
train,frame_00146415,0,soldier,0.094531,0.259722,0.024551780382000003
train,frame_00146825,0,soldier,0.115625,0.191667,0.022161496875000002
train,frame_00147062,2,fire,0.056771,0.07963,0.00452067473
train,frame_00147071,2,fire,0.086458,0.152778,0.013208880323999998
train,frame_00147546,2,fire,0.107813,0.109722,0.011829457986
train,frame_00147546,2,fire,0.083594,0.111111,0.009288212934000001
train,frame_00147546,2,fire,0.054688,0.115278,0.006304323264
train,frame_00147546,2,fire,0.059375,0.091667,0.005442728125
train,frame_00147637,2,fire,0.027344,0.050595,0.0013834696800000001
train,frame_00147637,2,fire,0.038281,0.043155,0.001652016555
train,frame_00147682,1,vehicle,0.024219,0.045833,0.001110029427
train,frame_00147682,1,vehicle,0.026562,0.045833,0.0012174161459999999
train,frame_00147929,1,vehicle,0.217188,0.155556,0.033784896528
train,frame_00147990,0,soldier,0.033594,0.094444,0.003172751736
train,frame_00147990,0,soldier,0.025,0.075,0.001875
train,frame_00148325,1,vehicle,0.033594,0.031944,0.0010731267359999999
train,frame_00148490,2,fire,0.026562,0.070833,0.0018814661459999997
train,frame_00148490,2,fire,0.016406,0.058333,0.0009570111980000001
train,frame_00148494,2,fire,0.049219,0.088889,0.0043750276909999995
train,frame_00148508,0,soldier,0.565625,0.671968,0.38008190000000003
train,frame_00148555,0,soldier,0.095312,0.326044,0.031075905727999998
train,frame_00148880,2,fire,0.230469,0.279545,0.064426456605
train,frame_00148880,2,fire,0.175781,0.217045,0.038152387144999994
train,frame_00148880,2,fire,0.135156,0.1125,0.01520505
train,frame_00149076,2,fire,0.328125,0.443056,0.14537775
train,frame_00149477,0,soldier,0.049479,0.188889,0.009346038831
train,frame_00149528,2,fire,0.075,0.101852,0.0076389
train,frame_00149528,2,fire,0.056771,0.107407,0.006097602797
train,frame_00149618,0,soldier,0.183594,0.377778,0.069357774132
train,frame_00150188,2,fire,0.041274,0.038915,0.0016061777099999998
train,frame_00150787,2,fire,0.335938,0.451389,0.151638717882
train,frame_00150905,0,soldier,0.083333,0.109375,0.009114546875
train,frame_00151273,0,soldier,0.026562,0.061111,0.0016232303819999998
train,frame_00151273,0,soldier,0.027083,0.067593,0.001830621219
train,frame_00151513,2,fire,0.171875,0.331944,0.057052875
train,frame_00151813,1,vehicle,0.107813,0.172222,0.018567770485999998
train,frame_00151813,1,vehicle,0.173437,0.229167,0.039746036979000005
train,frame_00151813,2,fire,0.1,0.256944,0.025694400000000003
train,frame_00151813,1,vehicle,0.083594,0.222222,0.018576425868000002
train,frame_00152421,2,fire,0.257292,0.567593,0.14603713815600003
train,frame_00152712,0,soldier,0.183854,0.305556,0.056177692823999995
train,frame_00152712,0,soldier,0.083854,0.165741,0.013898045813999999
train,frame_00153100,0,soldier,0.071429,0.183721,0.013123007309000002
train,frame_00153100,0,soldier,0.051522,0.160465,0.00826747773
train,frame_00153255,2,fire,0.176563,0.205556,0.036293584027999995
train,frame_00153491,2,fire,0.097656,0.159722,0.015597811632
train,frame_00153630,0,soldier,0.109375,0.268056,0.029318625
train,frame_00153685,1,vehicle,0.022396,0.025926,0.000580638696
train,frame_00153685,1,vehicle,0.020833,0.028704,0.0005979904320000001
train,frame_00153685,1,vehicle,0.013542,0.021296,0.000288390432
train,frame_00153772,0,soldier,0.089583,0.148148,0.013271542284
train,frame_00154173,0,soldier,0.31875,0.397222,0.1266145125
train,frame_00154173,0,soldier,0.196094,0.151389,0.029686474565999998
train,frame_00154365,2,fire,0.058854,0.077778,0.004577546412
train,frame_00154393,2,fire,0.032292,0.024074,0.000777397608
train,frame_00154505,1,vehicle,0.121875,0.151389,0.018450534374999997
train,frame_00154934,2,fire,0.988095,0.604762,0.59756230839
train,frame_00155034,2,fire,0.304688,0.236111,0.071940188368
train,frame_00155106,1,vehicle,0.130556,0.035937,0.004691790972
train,frame_00155591,0,soldier,0.076389,0.131111,0.010015438179
train,frame_00155725,1,vehicle,0.232292,0.299074,0.069472497608
train,frame_00156004,0,soldier,0.60625,0.881944,0.53467855
train,frame_00156115,0,soldier,0.053125,0.209722,0.01114148125
train,frame_00156115,0,soldier,0.098437,0.222222,0.021874867014
train,frame_00156241,0,soldier,0.2,0.325,0.065
train,frame_00156655,0,soldier,0.078125,0.322222,0.02517359375
train,frame_00156696,2,fire,0.31051,0.229167,0.07115864517
train,frame_00156902,0,soldier,0.045312,0.200926,0.009104358912
train,frame_00157178,1,vehicle,0.169271,0.193519,0.032757154649
train,frame_00157272,2,fire,0.326562,0.298611,0.09751500538200002
train,frame_00157272,0,soldier,0.0375,0.068056,0.0025521000000000003
train,frame_00157340,2,fire,0.089912,0.106944,0.009615548928
train,frame_00157372,2,fire,0.238281,0.235417,0.056095398176999996
train,frame_00157372,2,fire,0.096094,0.066667,0.006406298698
train,frame_00157372,2,fire,0.059375,0.0375,0.0022265625
train,frame_00157407,2,fire,0.16875,0.355114,0.0599254875
train,frame_00157675,0,soldier,0.119271,0.250926,0.029928194946
train,frame_00157675,0,soldier,0.139583,0.091667,0.012795154861000002
train,frame_00157675,0,soldier,0.141667,0.067593,0.009575697530999999
train,frame_00157675,0,soldier,0.152083,0.103704,0.015771615432
train,frame_00157675,0,soldier,0.134896,0.142593,0.019235225327999997
train,frame_00157924,0,soldier,0.052083,0.109259,0.005690536497
train,frame_00158326,0,soldier,0.233668,0.464583,0.108558180444
train,frame_00158621,0,soldier,0.231944,0.327778,0.07602614043200001
train,frame_00158702,2,fire,0.05625,0.230556,0.012968775
train,frame_00159007,0,soldier,0.076563,0.065278,0.004997879514000001
train,frame_00159007,0,soldier,0.0375,0.101389,0.0038020875
train,frame_00159007,0,soldier,0.041406,0.1875,0.007763625
train,frame_00159067,2,fire,0.055469,0.094444,0.005238714236
train,frame_00159067,2,fire,0.040625,0.0875,0.0035546874999999997
train,frame_00159325,2,fire,0.196094,0.227778,0.044665899131999996
train,frame_00159467,0,soldier,0.153333,0.486111,0.074536857963
train,frame_00159467,0,soldier,0.185926,0.450926,0.083838867476
train,frame_00159473,0,soldier,0.273333,0.612037,0.16728990932100002
train,frame_00160233,0,soldier,0.092593,0.186667,0.017284057531
train,frame_00161009,1,vehicle,0.055556,0.024427,0.0013570664120000002
train,frame_00161009,1,vehicle,0.069444,0.027481,0.001908390564
train,frame_00161009,1,vehicle,0.084722,0.030534,0.002586901548
train,frame_00161210,1,vehicle,0.135937,0.253704,0.034487760648
train,frame_00161210,1,vehicle,0.085417,0.142593,0.012179866281
train,frame_00161256,0,soldier,0.340104,0.27963,0.09510328152
train,frame_00161571,2,fire,0.101562,0.275,0.02792955
train,frame_00161571,2,fire,0.053125,0.159722,0.00848523125
train,frame_00161732,0,soldier,0.025521,0.051852,0.001323314892
train,frame_00161732,0,soldier,0.033333,0.044444,0.001481451852
train,frame_00161732,0,soldier,0.023958,0.039815,0.0009538877700000001
train,frame_00161732,0,soldier,0.011979,0.035185,0.000421481115
train,frame_00161732,0,soldier,0.017188,0.047222,0.0008116517359999999
train,frame_00161732,0,soldier,0.018229,0.04537,0.00082704973
train,frame_00161732,0,soldier,0.014583,0.028704,0.000418590432
train,frame_00161732,0,soldier,0.016146,0.047222,0.000762446412
train,frame_00161732,0,soldier,0.017188,0.025926,0.000445616088
train,frame_00161882,0,soldier,0.061719,0.1125,0.0069433875
train,frame_00161882,0,soldier,0.035156,0.091667,0.003222645052
train,frame_00161882,1,vehicle,0.052344,0.068056,0.0035623232640000003
train,frame_00161882,2,fire,0.086719,0.138889,0.012044315191000002
train,frame_00161882,2,fire,0.066406,0.094444,0.006271648264000001
train,frame_00161882,2,fire,0.061719,0.079167,0.004886108073
train,frame_00162074,1,vehicle,0.045312,0.075,0.0033983999999999998
