split,relative_stem,image_path,width,height,aspect_ratio,objects
train,frame_00142590,images/train/frame_00142590.jpg,1920,1080,1.7777777777777777,1
train,frame_00142602,images/train/frame_00142602.jpg,1920,1080,1.7777777777777777,1
train,frame_00142808,images/train/frame_00142808.jpg,1920,1080,1.7777777777777777,1
train,frame_00143057,images/train/frame_00143057.jpg,1920,1080,1.7777777777777777,1
train,frame_00143162,images/train/frame_00143162.jpg,1920,1080,1.7777777777777777,4
train,frame_00143245,images/train/frame_00143245.jpg,1280,720,1.7777777777777777,1
train,frame_00143347,images/train/frame_00143347.jpg,1280,720,1.7777777777777777,1
train,frame_00143621,images/train/frame_00143621.jpg,1280,720,1.7777777777777777,1
train,frame_00143735,images/train/frame_00143735.jpg,1920,1080,1.7777777777777777,1
train,frame_00143813,images/train/frame_00143813.jpg,832,472,1.7627118644067796,1
train,frame_00144178,images/train/frame_00144178.jpg,1920,1080,1.7777777777777777,1
train,frame_00144237,images/train/frame_00144237.jpg,1920,1080,1.7777777777777777,1
train,frame_00144489,images/train/frame_00144489.jpg,1920,1080,1.7777777777777777,1
train,frame_00144497,images/train/frame_00144497.jpg,1920,1080,1.7777777777777777,1
train,frame_00144684,images/train/frame_00144684.jpg,1920,1080,1.7777777777777777,1
train,frame_00144781,images/train/frame_00144781.jpg,848,476,1.781512605042017,1
train,frame_00144963,images/train/frame_00144963.jpg,1280,720,1.7777777777777777,2
train,frame_00145210,images/train/frame_00145210.jpg,1920,1080,1.7777777777777777,3
train,frame_00145905,images/train/frame_00145905.jpg,1920,1080,1.7777777777777777,2
train,frame_00146024,images/train/frame_00146024.jpg,1280,720,1.7777777777777777,3
train,frame_00146393,images/train/frame_00146393.jpg,1280,720,1.7777777777777777,1
train,frame_00146402,images/train/frame_00146402.jpg,1280,720,1.7777777777777777,1
train,frame_00146415,images/train/frame_00146415.jpg,1280,720,1.7777777777777777,1
train,frame_00146825,images/train/frame_00146825.jpg,1280,720,1.7777777777777777,1
train,frame_00147062,images/train/frame_00147062.jpg,1920,1080,1.7777777777777777,1
train,frame_00147071,images/train/frame_00147071.jpg,1920,1080,1.7777777777777777,1
train,frame_00147546,images/train/frame_00147546.jpg,1280,720,1.7777777777777777,4
train,frame_00147637,images/train/frame_00147637.jpg,1280,672,1.9047619047619047,2
train,frame_00147682,images/train/frame_00147682.jpg,1280,720,1.7777777777777777,2
train,frame_00147929,images/train/frame_00147929.jpg,1920,1080,1.7777777777777777,1
train,frame_00147990,images/train/frame_00147990.jpg,1280,720,1.7777777777777777,2
train,frame_00148325,images/train/frame_00148325.jpg,1280,720,1.7777777777777777,1
train,frame_00148490,images/train/frame_00148490.jpg,1280,720,1.7777777777777777,2
train,frame_00148494,images/train/frame_00148494.jpg,1280,720,1.7777777777777777,1
train,frame_00148508,images/train/frame_00148508.jpg,1280,1006,1.2723658051689861,1
train,frame_00148555,images/train/frame_00148555.jpg,1280,1006,1.2723658051689861,1
train,frame_00148880,images/train/frame_00148880.jpg,1280,880,1.4545454545454546,3
train,frame_00149076,images/train/frame_00149076.jpg,1280,720,1.7777777777777777,1
train,frame_00149477,images/train/frame_00149477.jpg,1920,1080,1.7777777777777777,1
train,frame_00149528,images/train/frame_00149528.jpg,1920,1080,1.7777777777777777,2
train,frame_00149618,images/train/frame_00149618.jpg,1280,720,1.7777777777777777,1
train,frame_00150188,images/train/frame_00150188.jpg,848,848,1.0,1
train,frame_00150787,images/train/frame_00150787.jpg,1280,720,1.7777777777777777,1
train,frame_00150905,images/train/frame_00150905.jpg,720,1280,0.5625,1
train,frame_00151273,images/train/frame_00151273.jpg,1920,1080,1.7777777777777777,2
train,frame_00151513,images/train/frame_00151513.jpg,1280,720,1.7777777777777777,1
train,frame_00151813,images/train/frame_00151813.jpg,1280,720,1.7777777777777777,4
train,frame_00152421,images/train/frame_00152421.jpg,1920,1080,1.7777777777777777,1
train,frame_00152712,images/train/frame_00152712.jpg,1920,1080,1.7777777777777777,2
train,frame_00153100,images/train/frame_00153100.jpg,854,430,1.986046511627907,2
train,frame_00153255,images/train/frame_00153255.jpg,1280,720,1.7777777777777777,1
train,frame_00153491,images/train/frame_00153491.jpg,1280,720,1.7777777777777777,1
train,frame_00153630,images/train/frame_00153630.jpg,1280,720,1.7777777777777777,1
train,frame_00153685,images/train/frame_00153685.jpg,1920,1080,1.7777777777777777,3
train,frame_00153772,images/train/frame_00153772.jpg,1920,1080,1.7777777777777777,1
train,frame_00154173,images/train/frame_00154173.jpg,1280,720,1.7777777777777777,2
train,frame_00154365,images/train/frame_00154365.jpg,1920,1080,1.7777777777777777,1
train,frame_00154393,images/train/frame_00154393.jpg,1920,1080,1.7777777777777777,1
train,frame_00154505,images/train/frame_00154505.jpg,1280,720,1.7777777777777777,1
train,frame_00154934,images/train/frame_00154934.jpg,672,840,0.8,1
train,frame_00155034,images/train/frame_00155034.jpg,1280,720,1.7777777777777777,1
train,frame_00155106,images/train/frame_00155106.jpg,720,1280,0.5625,1
train,frame_00155591,images/train/frame_00155591.jpg,720,900,0.8,1
train,frame_00155725,images/train/frame_00155725.jpg,1920,1080,1.7777777777777777,1
train,frame_00156004,images/train/frame_00156004.jpg,1280,720,1.7777777777777777,1
train,frame_00156115,images/train/frame_00156115.jpg,1280,720,1.7777777777777777,2
train,frame_00156241,images/train/frame_00156241.jpg,1920,1080,1.7777777777777777,1
train,frame_00156655,images/train/frame_00156655.jpg,1280,720,1.7777777777777777,1
train,frame_00156696,images/train/frame_00156696.jpg,628,480,1.3083333333333333,1
train,frame_00156902,images/train/frame_00156902.jpg,1920,1080,1.7777777777777777,1
train,frame_00157178,images/train/frame_00157178.jpg,1920,1080,1.7777777777777777,1
train,frame_00157272,images/train/frame_00157272.jpg,1280,720,1.7777777777777777,2
train,frame_00157340,images/train/frame_00157340.jpg,912,720,1.2666666666666666,1
train,frame_00157372,images/train/frame_00157372.jpg,1280,960,1.3333333333333333,3
train,frame_00157407,images/train/frame_00157407.jpg,640,352,1.8181818181818181,1
train,frame_00157675,images/train/frame_00157675.jpg,1920,1080,1.7777777777777777,5
train,frame_00157924,images/train/frame_00157924.jpg,1920,1080,1.7777777777777777,1
train,frame_00158326,images/train/frame_00158326.jpg,796,480,1.6583333333333334,1
train,frame_00158621,images/train/frame_00158621.jpg,720,900,0.8,1
train,frame_00158702,images/train/frame_00158702.jpg,1280,720,1.7777777777777777,1
train,frame_00159007,images/train/frame_00159007.jpg,1280,720,1.7777777777777777,3
train,frame_00159067,images/train/frame_00159067.jpg,1280,720,1.7777777777777777,2
train,frame_00159325,images/train/frame_00159325.jpg,1280,720,1.7777777777777777,1
train,frame_00159467,images/train/frame_00159467.jpg,1350,1080,1.25,2
train,frame_00159473,images/train/frame_00159473.jpg,1350,1080,1.25,1
train,frame_00160233,images/train/frame_00160233.jpg,1080,1350,0.8,1
train,frame_00161009,images/train/frame_00161009.jpg,720,1310,0.549618320610687,3
train,frame_00161210,images/train/frame_00161210.jpg,1920,1080,1.7777777777777777,2
train,frame_00161256,images/train/frame_00161256.jpg,1920,1080,1.7777777777777777,1
train,frame_00161571,images/train/frame_00161571.jpg,1280,720,1.7777777777777777,2
train,frame_00161732,images/train/frame_00161732.jpg,1920,1080,1.7777777777777777,9
train,frame_00161882,images/train/frame_00161882.jpg,1280,720,1.7777777777777777,6
train,frame_00162074,images/train/frame_00162074.jpg,1920,1080,1.7777777777777777,1
train,frame_00162174,images/train/frame_00162174.jpg,1920,1080,1.7777777777777777,1
train,frame_00162326,images/train/frame_00162326.jpg,1072,1904,0.5630252100840336,1
train,frame_00162379,images/train/frame_00162379.jpg,720,1280,0.5625,1
train,frame_00162521,images/train/frame_00162521.jpg,848,462,1.8354978354978355,1
train,frame_00162555,images/train/frame_00162555.jpg,1280,720,1.7777777777777777,1
train,frame_00162816,images/train/frame_00162816.jpg,848,462,1.8354978354978355,1
train,frame_00162895,images/train/frame_00162895.jpg,1280,960,1.3333333333333333,1
train,frame_00163171,images/train/frame_00163171.jpg,1280,720,1.7777777777777777,3
train,frame_00163449,images/train/frame_00163449.jpg,1280,608,2.1052631578947367,3
train,frame_00163454,images/train/frame_00163454.jpg,1280,608,2.1052631578947367,5
train,frame_00163590,images/train/frame_00163590.jpg,1280,720,1.7777777777777777,1
train,frame_00163749,images/train/frame_00163749.jpg,1280,720,1.7777777777777777,3
train,frame_00164070,images/train/frame_00164070.jpg,1280,720,1.7777777777777777,1
train,frame_00164071,images/train/frame_00164071.jpg,1280,720,1.7777777777777777,1
train,frame_00164758,images/train/frame_00164758.jpg,1280,720,1.7777777777777777,2
train,frame_00165232,images/train/frame_00165232.jpg,1280,720,1.7777777777777777,2
train,frame_00165488,images/train/frame_00165488.jpg,1280,720,1.7777777777777777,1
train,frame_00165690,images/train/frame_00165690.jpg,1280,720,1.7777777777777777,1
train,frame_00165876,images/train/frame_00165876.jpg,1280,720,1.7777777777777777,2
train,frame_00166159,images/train/frame_00166159.jpg,848,464,1.8275862068965518,1
train,frame_00166468,images/train/frame_00166468.jpg,1280,720,1.7777777777777777,1
train,frame_00166619,images/train/frame_00166619.jpg,1280,720,1.7777777777777777,1
train,frame_00167227,images/train/frame_00167227.jpg,1280,720,1.7777777777777777,1
train,frame_00167584,images/train/frame_00167584.jpg,1280,720,1.7777777777777777,4
train,frame_00167624,images/train/frame_00167624.jpg,1280,720,1.7777777777777777,1
train,frame_00167645,images/train/frame_00167645.jpg,1280,688,1.8604651162790697,2
train,frame_00168092,images/train/frame_00168092.jpg,1920,1080,1.7777777777777777,1
train,frame_00168491,images/train/frame_00168491.jpg,848,636,1.3333333333333333,2
train,frame_00168707,images/train/frame_00168707.jpg,1920,1080,1.7777777777777777,1
train,frame_00169091,images/train/frame_00169091.jpg,1280,720,1.7777777777777777,1
train,frame_00169179,images/train/frame_00169179.jpg,1280,720,1.7777777777777777,1
train,frame_00169707,images/train/frame_00169707.jpg,1280,720,1.7777777777777777,2
train,frame_00169758,images/train/frame_00169758.jpg,1280,720,1.7777777777777777,1
train,frame_00169775,images/train/frame_00169775.jpg,1280,720,1.7777777777777777,2
train,frame_00169876,images/train/frame_00169876.jpg,1280,720,1.7777777777777777,2
train,frame_00169942,images/train/frame_00169942.jpg,1280,720,1.7777777777777777,1
train,frame_00170254,images/train/frame_00170254.jpg,1280,720,1.7777777777777777,1
train,frame_00170397,images/train/frame_00170397.jpg,1280,720,1.7777777777777777,1
train,frame_00170660,images/train/frame_00170660.jpg,1280,720,1.7777777777777777,1
train,frame_00171373,images/train/frame_00171373.jpg,848,464,1.8275862068965518,3
train,frame_00171401,images/train/frame_00171401.jpg,360,640,0.5625,2
train,frame_00171963,images/train/frame_00171963.jpg,808,480,1.6833333333333333,2
train,frame_00172214,images/train/frame_00172214.jpg,1280,720,1.7777777777777777,1
train,frame_00172366,images/train/frame_00172366.jpg,900,720,1.25,1
train,frame_00172988,images/train/frame_00172988.jpg,234,426,0.5492957746478874,3
train,frame_00174276,images/train/frame_00174276.jpg,640,360,1.7777777777777777,1
train,frame_00174974,images/train/frame_00174974.jpg,1060,720,1.4722222222222223,1
train,frame_00175083,images/train/frame_00175083.jpg,1280,720,1.7777777777777777,1
train,frame_00175293,images/train/frame_00175293.jpg,1920,1080,1.7777777777777777,1
train,frame_00175393,images/train/frame_00175393.jpg,1920,1080,1.7777777777777777,1
train,frame_00175876,images/train/frame_00175876.jpg,1920,1080,1.7777777777777777,1
train,frame_00176189,images/train/frame_00176189.jpg,976,720,1.3555555555555556,1
train,frame_00176218,images/train/frame_00176218.jpg,976,720,1.3555555555555556,2
train,frame_00176385,images/train/frame_00176385.jpg,1280,720,1.7777777777777777,2
train,frame_00177249,images/train/frame_00177249.jpg,900,720,1.25,2
train,frame_00177367,images/train/frame_00177367.jpg,600,360,1.6666666666666667,1
train,frame_00177541,images/train/frame_00177541.jpg,1920,886,2.1670428893905194,1
train,frame_00177578,images/train/frame_00177578.jpg,1920,886,2.1670428893905194,3
train,frame_00178037,images/train/frame_00178037.jpg,1920,1080,1.7777777777777777,1
train,frame_00178180,images/train/frame_00178180.jpg,1280,720,1.7777777777777777,1
train,frame_00178397,images/train/frame_00178397.jpg,1920,1080,1.7777777777777777,1
train,frame_00178748,images/train/frame_00178748.jpg,1280,720,1.7777777777777777,5
train,frame_00178770,images/train/frame_00178770.jpg,1280,720,1.7777777777777777,2
train,frame_00179041,images/train/frame_00179041.jpg,1280,720,1.7777777777777777,3
train,frame_00179738,images/train/frame_00179738.jpg,640,360,1.7777777777777777,1
train,frame_00179983,images/train/frame_00179983.jpg,1026,1280,0.8015625,1
train,frame_00180008,images/train/frame_00180008.jpg,1026,1280,0.8015625,1
train,frame_00180321,images/train/frame_00180321.jpg,1280,720,1.7777777777777777,3
train,frame_00180367,images/train/frame_00180367.jpg,1280,720,1.7777777777777777,3
train,frame_00180446,images/train/frame_00180446.jpg,1920,1080,1.7777777777777777,1
train,frame_00180732,images/train/frame_00180732.jpg,1920,1080,1.7777777777777777,1
train,frame_00180945,images/train/frame_00180945.jpg,1920,1080,1.7777777777777777,1
train,frame_00180974,images/train/frame_00180974.jpg,1920,1080,1.7777777777777777,2
train,frame_00181151,images/train/frame_00181151.jpg,1920,1080,1.7777777777777777,2
train,frame_00181191,images/train/frame_00181191.jpg,1920,1080,1.7777777777777777,2
train,frame_00181580,images/train/frame_00181580.jpg,1280,720,1.7777777777777777,2
train,frame_00181586,images/train/frame_00181586.jpg,1280,720,1.7777777777777777,5
train,frame_00181599,images/train/frame_00181599.jpg,1280,720,1.7777777777777777,2
train,frame_00182000,images/train/frame_00182000.jpg,1280,720,1.7777777777777777,1
train,frame_00184009,images/train/frame_00184009.jpg,1280,720,1.7777777777777777,1
train,frame_00184849,images/train/frame_00184849.jpg,640,352,1.8181818181818181,1
train,frame_00184903,images/train/frame_00184903.jpg,640,352,1.8181818181818181,1
train,frame_00186696,images/train/frame_00186696.jpg,1920,1072,1.791044776119403,2
train,frame_00186855,images/train/frame_00186855.jpg,1280,720,1.7777777777777777,2
train,frame_00187568,images/train/frame_00187568.jpg,1280,720,1.7777777777777777,2
train,frame_00189606,images/train/frame_00189606.jpg,1316,720,1.8277777777777777,3
train,frame_00189611,images/train/frame_00189611.jpg,1316,720,1.8277777777777777,1
train,frame_00192005,images/train/frame_00192005.jpg,480,848,0.5660377358490566,2
train,frame_00193471,images/train/frame_00193471.jpg,720,1280,0.5625,1
train,frame_00194258,images/train/frame_00194258.jpg,360,640,0.5625,1
train,frame_00194470,images/train/frame_00194470.jpg,720,1280,0.5625,1
val,frame_00006876,images/val/frame_00006876.jpg,1920,1080,1.7777777777777777,1
val,frame_00007331,images/val/frame_00007331.jpg,848,724,1.171270718232044,3
val,frame_00008034,images/val/frame_00008034.jpg,1920,1072,1.791044776119403,1
val,frame_00009218,images/val/frame_00009218.jpg,1280,592,2.1621621621621623,3
val,frame_00009679,images/val/frame_00009679.jpg,1280,592,2.1621621621621623,1
val,frame_00014554,images/val/frame_00014554.jpg,1920,1072,1.791044776119403,1
val,frame_00015871,images/val/frame_00015871.jpg,1280,712,1.797752808988764,1
val,frame_00017217,images/val/frame_00017217.jpg,1280,704,1.8181818181818181,1
val,frame_00017668,images/val/frame_00017668.jpg,1280,720,1.7777777777777777,1
val,frame_00020551,images/val/frame_00020551.jpg,1280,704,1.8181818181818181,10
val,frame_00021293,images/val/frame_00021293.jpg,1280,720,1.7777777777777777,2
val,frame_00021609,images/val/frame_00021609.jpg,1280,720,1.7777777777777777,2
val,frame_00021968,images/val/frame_00021968.jpg,640,518,1.2355212355212355,1
val,frame_00022184,images/val/frame_00022184.jpg,848,462,1.8354978354978355,1
val,frame_00027487,images/val/frame_00027487.jpg,848,480,1.7666666666666666,1
val,frame_00028336,images/val/frame_00028336.jpg,848,848,1.0,1
val,frame_00030798,images/val/frame_00030798.jpg,1280,704,1.8181818181818181,1
val,frame_00033350,images/val/frame_00033350.jpg,720,1280,0.5625,2
val,frame_00033521,images/val/frame_00033521.jpg,848,480,1.7666666666666666,1
val,frame_00035237,images/val/frame_00035237.jpg,1280,720,1.7777777777777777,2
val,frame_00037652,images/val/frame_00037652.jpg,1280,720,1.7777777777777777,4
val,frame_00039300,images/val/frame_00039300.jpg,848,476,1.781512605042017,1
val,frame_00039314,images/val/frame_00039314.jpg,1280,720,1.7777777777777777,1
val,frame_00040150,images/val/frame_00040150.jpg,1280,720,1.7777777777777777,1
val,frame_00040954,images/val/frame_00040954.jpg,1920,1072,1.791044776119403,3
val,frame_00042475,images/val/frame_00042475.jpg,1280,720,1.7777777777777777,1
val,frame_00042876,images/val/frame_00042876.jpg,640,640,1.0,3
val,frame_00043303,images/val/frame_00043303.jpg,848,634,1.337539432176656,1
val,frame_00047392,images/val/frame_00047392.jpg,1920,1072,1.791044776119403,1
val,frame_00048559,images/val/frame_00048559.jpg,640,512,1.25,1
val,frame_00049671,images/val/frame_00049671.jpg,1920,1072,1.791044776119403,1
val,frame_00050449,images/val/frame_00050449.jpg,1920,1072,1.791044776119403,1
val,frame_00051991,images/val/frame_00051991.jpg,1280,720,1.7777777777777777,1
val,frame_00054093,images/val/frame_00054093.jpg,1920,1072,1.791044776119403,1
val,frame_00054408,images/val/frame_00054408.jpg,1920,1072,1.791044776119403,9
val,frame_00058746,images/val/frame_00058746.jpg,1280,720,1.7777777777777777,1
val,frame_00059835,images/val/frame_00059835.jpg,848,464,1.8275862068965518,1
val,frame_00066700,images/val/frame_00066700.jpg,1920,1080,1.7777777777777777,1
val,frame_00068018,images/val/frame_00068018.jpg,1280,720,1.7777777777777777,5
val,frame_00068085,images/val/frame_00068085.jpg,720,900,0.8,1
val,frame_00071142,images/val/frame_00071142.jpg,1280,720,1.7777777777777777,1
val,frame_00071639,images/val/frame_00071639.jpg,1920,1080,1.7777777777777777,2
val,frame_00075121,images/val/frame_00075121.jpg,1280,960,1.3333333333333333,2
val,frame_00077399,images/val/frame_00077399.jpg,1280,720,1.7777777777777777,1
val,frame_00078999,images/val/frame_00078999.jpg,464,848,0.5471698113207547,1
val,frame_00079181,images/val/frame_00079181.jpg,1280,720,1.7777777777777777,1
val,frame_00081065,images/val/frame_00081065.jpg,1280,720,1.7777777777777777,1
val,frame_00082494,images/val/frame_00082494.jpg,848,848,1.0,1
val,frame_00084161,images/val/frame_00084161.jpg,720,1280,0.5625,1
val,frame_00086127,images/val/frame_00086127.jpg,1280,720,1.7777777777777777,1
val,frame_00086765,images/val/frame_00086765.jpg,1280,720,1.7777777777777777,4
val,frame_00086984,images/val/frame_00086984.jpg,848,476,1.781512605042017,1
val,frame_00087380,images/val/frame_00087380.jpg,1920,1080,1.7777777777777777,1
val,frame_00089444,images/val/frame_00089444.jpg,1280,720,1.7777777777777777,1
val,frame_00089682,images/val/frame_00089682.jpg,1280,720,1.7777777777777777,1
val,frame_00089804,images/val/frame_00089804.jpg,1280,720,1.7777777777777777,2
val,frame_00092451,images/val/frame_00092451.jpg,848,480,1.7666666666666666,1
val,frame_00096775,images/val/frame_00096775.jpg,1280,720,1.7777777777777777,2
val,frame_00098297,images/val/frame_00098297.jpg,1280,720,1.7777777777777777,1
val,frame_00098957,images/val/frame_00098957.jpg,1280,720,1.7777777777777777,1
val,frame_00099818,images/val/frame_00099818.jpg,848,476,1.781512605042017,1
val,frame_00101523,images/val/frame_00101523.jpg,1280,720,1.7777777777777777,2
val,frame_00104153,images/val/frame_00104153.jpg,1280,720,1.7777777777777777,1
val,frame_00104289,images/val/frame_00104289.jpg,352,618,0.56957928802589,1
val,frame_00105630,images/val/frame_00105630.jpg,1920,1080,1.7777777777777777,1
val,frame_00106776,images/val/frame_00106776.jpg,848,474,1.7890295358649788,1
val,frame_00109166,images/val/frame_00109166.jpg,1280,720,1.7777777777777777,1
val,frame_00111336,images/val/frame_00111336.jpg,1280,720,1.7777777777777777,1
val,frame_00112283,images/val/frame_00112283.jpg,1280,720,1.7777777777777777,1
val,frame_00115741,images/val/frame_00115741.jpg,1280,724,1.7679558011049723,1
val,frame_00116586,images/val/frame_00116586.jpg,1280,720,1.7777777777777777,1
val,frame_00116964,images/val/frame_00116964.jpg,1920,1080,1.7777777777777777,2
val,frame_00117296,images/val/frame_00117296.jpg,1920,1080,1.7777777777777777,1
val,frame_00119091,images/val/frame_00119091.jpg,1280,720,1.7777777777777777,1
val,frame_00122273,images/val/frame_00122273.jpg,1280,720,1.7777777777777777,2
val,frame_00124949,images/val/frame_00124949.jpg,1280,720,1.7777777777777777,1
val,frame_00126250,images/val/frame_00126250.jpg,1280,720,1.7777777777777777,5
val,frame_00127332,images/val/frame_00127332.jpg,1280,720,1.7777777777777777,1
val,frame_00129451,images/val/frame_00129451.jpg,1280,720,1.7777777777777777,1
val,frame_00135874,images/val/frame_00135874.jpg,1920,1080,1.7777777777777777,1
val,frame_00137253,images/val/frame_00137253.jpg,848,476,1.781512605042017,1
val,frame_00139702,images/val/frame_00139702.jpg,1280,720,1.7777777777777777,1
val,frame_00140989,images/val/frame_00140989.jpg,1280,720,1.7777777777777777,1
val,frame_00144755,images/val/frame_00144755.jpg,1280,720,1.7777777777777777,1
val,frame_00144917,images/val/frame_00144917.jpg,1280,720,1.7777777777777777,1
val,frame_00145319,images/val/frame_00145319.jpg,1920,1080,1.7777777777777777,4
val,frame_00146107,images/val/frame_00146107.jpg,1920,1080,1.7777777777777777,1
val,frame_00147540,images/val/frame_00147540.jpg,1280,720,1.7777777777777777,1
val,frame_00153317,images/val/frame_00153317.jpg,1280,720,1.7777777777777777,1
val,frame_00154429,images/val/frame_00154429.jpg,1280,720,1.7777777777777777,1
val,frame_00155711,images/val/frame_00155711.jpg,1920,1080,1.7777777777777777,1
val,frame_00156037,images/val/frame_00156037.jpg,1280,720,1.7777777777777777,1
val,frame_00157570,images/val/frame_00157570.jpg,900,720,1.25,2
val,frame_00157672,images/val/frame_00157672.jpg,1920,1080,1.7777777777777777,4
val,frame_00157678,images/val/frame_00157678.jpg,1920,1080,1.7777777777777777,1
val,frame_00160769,images/val/frame_00160769.jpg,1280,720,1.7777777777777777,1
val,frame_00162928,images/val/frame_00162928.jpg,848,624,1.358974358974359,2
val,frame_00164080,images/val/frame_00164080.jpg,1280,720,1.7777777777777777,1
val,frame_00164982,images/val/frame_00164982.jpg,1280,720,1.7777777777777777,1
val,frame_00165720,images/val/frame_00165720.jpg,1280,720,1.7777777777777777,2
val,frame_00165973,images/val/frame_00165973.jpg,1280,720,1.7777777777777777,2
val,frame_00166272,images/val/frame_00166272.jpg,848,480,1.7666666666666666,1
val,frame_00167648,images/val/frame_00167648.jpg,1280,688,1.8604651162790697,2
val,frame_00169722,images/val/frame_00169722.jpg,1280,720,1.7777777777777777,2
val,frame_00171843,images/val/frame_00171843.jpg,720,1280,0.5625,1
val,frame_00172231,images/val/frame_00172231.jpg,1280,720,1.7777777777777777,1
val,frame_00177161,images/val/frame_00177161.jpg,480,854,0.5620608899297423,1
val,frame_00177527,images/val/frame_00177527.jpg,1920,886,2.1670428893905194,3
val,frame_00179069,images/val/frame_00179069.jpg,1280,720,1.7777777777777777,4
val,frame_00180005,images/val/frame_00180005.jpg,1026,1280,0.8015625,1
val,frame_00180103,images/val/frame_00180103.jpg,1280,720,1.7777777777777777,1
test,frame_00008175,images/test/frame_00008175.jpg,1920,1072,1.791044776119403,1
test,frame_00013229,images/test/frame_00013229.jpg,1280,704,1.8181818181818181,4
test,frame_00013944,images/test/frame_00013944.jpg,1920,1072,1.791044776119403,1
test,frame_00014428,images/test/frame_00014428.jpg,1920,1072,1.791044776119403,2
test,frame_00014777,images/test/frame_00014777.jpg,1280,720,1.7777777777777777,1
test,frame_00015236,images/test/frame_00015236.jpg,1280,720,1.7777777777777777,1
test,frame_00017859,images/test/frame_00017859.jpg,1280,720,1.7777777777777777,2
test,frame_00018214,images/test/frame_00018214.jpg,1280,720,1.7777777777777777,2
test,frame_00020745,images/test/frame_00020745.jpg,1280,704,1.8181818181818181,1
test,frame_00021183,images/test/frame_00021183.jpg,1280,720,1.7777777777777777,4
test,frame_00022910,images/test/frame_00022910.jpg,1280,720,1.7777777777777777,2
test,frame_00023950,images/test/frame_00023950.jpg,848,476,1.781512605042017,1
test,frame_00024018,images/test/frame_00024018.jpg,448,848,0.5283018867924528,1
test,frame_00025224,images/test/frame_00025224.jpg,1280,720,1.7777777777777777,1
test,frame_00026679,images/test/frame_00026679.jpg,1280,720,1.7777777777777777,1
test,frame_00027144,images/test/frame_00027144.jpg,1280,720,1.7777777777777777,1
test,frame_00027355,images/test/frame_00027355.jpg,848,480,1.7666666666666666,1
test,frame_00029816,images/test/frame_00029816.jpg,1920,1072,1.791044776119403,1
test,frame_00031532,images/test/frame_00031532.jpg,1920,1072,1.791044776119403,3
test,frame_00031754,images/test/frame_00031754.jpg,1280,720,1.7777777777777777,1
test,frame_00032535,images/test/frame_00032535.jpg,1280,720,1.7777777777777777,1
test,frame_00033597,images/test/frame_00033597.jpg,1280,720,1.7777777777777777,1
test,frame_00034227,images/test/frame_00034227.jpg,640,640,1.0,1
test,frame_00036662,images/test/frame_00036662.jpg,1280,720,1.7777777777777777,8
test,frame_00037558,images/test/frame_00037558.jpg,1920,1072,1.791044776119403,4
test,frame_00040238,images/test/frame_00040238.jpg,1920,1080,1.7777777777777777,1
test,frame_00044745,images/test/frame_00044745.jpg,1920,1080,1.7777777777777777,1
test,frame_00045686,images/test/frame_00045686.jpg,1280,720,1.7777777777777777,1
test,frame_00050404,images/test/frame_00050404.jpg,1920,1072,1.791044776119403,1
test,frame_00051264,images/test/frame_00051264.jpg,1280,720,1.7777777777777777,1
test,frame_00052519,images/test/frame_00052519.jpg,1280,724,1.7679558011049723,1
test,frame_00052635,images/test/frame_00052635.jpg,1920,1072,1.791044776119403,1
test,frame_00055036,images/test/frame_00055036.jpg,1280,720,1.7777777777777777,1
test,frame_00058687,images/test/frame_00058687.jpg,1280,720,1.7777777777777777,2
test,frame_00061434,images/test/frame_00061434.jpg,1280,720,1.7777777777777777,1
test,frame_00061690,images/test/frame_00061690.jpg,848,464,1.8275862068965518,1
test,frame_00061974,images/test/frame_00061974.jpg,1280,720,1.7777777777777777,1
test,frame_00064171,images/test/frame_00064171.jpg,1072,1904,0.5630252100840336,1
test,frame_00064231,images/test/frame_00064231.jpg,1280,720,1.7777777777777777,1
test,frame_00066372,images/test/frame_00066372.jpg,1920,1080,1.7777777777777777,1
test,frame_00066612,images/test/frame_00066612.jpg,1280,720,1.7777777777777777,1
test,frame_00067168,images/test/frame_00067168.jpg,1920,1080,1.7777777777777777,2
test,frame_00067756,images/test/frame_00067756.jpg,720,1280,0.5625,1
test,frame_00068072,images/test/frame_00068072.jpg,720,900,0.8,1
test,frame_00068147,images/test/frame_00068147.jpg,1920,1080,1.7777777777777777,1
test,frame_00068878,images/test/frame_00068878.jpg,852,480,1.775,1
test,frame_00069724,images/test/frame_00069724.jpg,848,480,1.7666666666666666,1
test,frame_00071785,images/test/frame_00071785.jpg,1280,960,1.3333333333333333,1
test,frame_00071875,images/test/frame_00071875.jpg,1280,960,1.3333333333333333,3
test,frame_00074345,images/test/frame_00074345.jpg,1280,720,1.7777777777777777,1
test,frame_00079272,images/test/frame_00079272.jpg,1280,720,1.7777777777777777,1
test,frame_00080048,images/test/frame_00080048.jpg,1920,1080,1.7777777777777777,1
test,frame_00082787,images/test/frame_00082787.jpg,1280,720,1.7777777777777777,1
test,frame_00086018,images/test/frame_00086018.jpg,1280,720,1.7777777777777777,3
test,frame_00086142,images/test/frame_00086142.jpg,1280,720,1.7777777777777777,3
test,frame_00086638,images/test/frame_00086638.jpg,1280,720,1.7777777777777777,1
test,frame_00087007,images/test/frame_00087007.jpg,848,462,1.8354978354978355,1
