split,relative_stem,class_id,class_name,box_width,box_height,box_area
train,frame_00146024,1,soldier,0.054688,0.125,0.006836
train,frame_00146024,1,soldier,0.071094,0.111111,0.007899325434000001
train,frame_00146393,1,soldier,0.057813,0.190278,0.011000542014000001
train,frame_00146402,1,soldier,0.083594,0.4125,0.034482525
train,frame_00146415,1,soldier,0.094531,0.259722,0.024551780382000003
train,frame_00146825,1,soldier,0.115625,0.191667,0.022161496875000002
train,frame_00147682,0,vehicle,0.024219,0.045833,0.001110029427
train,frame_00147682,0,vehicle,0.026562,0.045833,0.0012174161459999999
train,frame_00147929,0,vehicle,0.217188,0.155556,0.033784896528
train,frame_00147990,1,soldier,0.033594,0.094444,0.003172751736
train,frame_00147990,1,soldier,0.025,0.075,0.001875
train,frame_00148325,0,vehicle,0.033594,0.031944,0.0010731267359999999
train,frame_00148508,1,soldier,0.565625,0.671968,0.38008190000000003
train,frame_00148555,1,soldier,0.095312,0.326044,0.031075905727999998
train,frame_00149477,1,soldier,0.049479,0.188889,0.009346038831
train,frame_00149618,1,soldier,0.183594,0.377778,0.069357774132
train,frame_00150905,1,soldier,0.083333,0.109375,0.009114546875
train,frame_00151273,1,soldier,0.026562,0.061111,0.0016232303819999998
train,frame_00151273,1,soldier,0.027083,0.067593,0.001830621219
train,frame_00151813,0,vehicle,0.107813,0.172222,0.018567770485999998
train,frame_00151813,0,vehicle,0.173437,0.229167,0.039746036979000005
train,frame_00151813,0,vehicle,0.083594,0.222222,0.018576425868000002
train,frame_00152712,1,soldier,0.183854,0.305556,0.056177692823999995
train,frame_00152712,1,soldier,0.083854,0.165741,0.013898045813999999
train,frame_00153100,1,soldier,0.071429,0.183721,0.013123007309000002
train,frame_00153100,1,soldier,0.051522,0.160465,0.00826747773
train,frame_00153630,1,soldier,0.109375,0.268056,0.029318625
train,frame_00153685,0,vehicle,0.022396,0.025926,0.000580638696
train,frame_00153685,0,vehicle,0.020833,0.028704,0.0005979904320000001
train,frame_00153685,0,vehicle,0.013542,0.021296,0.000288390432
train,frame_00153772,1,soldier,0.089583,0.148148,0.013271542284
train,frame_00154173,1,soldier,0.31875,0.397222,0.1266145125
train,frame_00154173,1,soldier,0.196094,0.151389,0.029686474565999998
train,frame_00154505,0,vehicle,0.121875,0.151389,0.018450534374999997
train,frame_00155106,0,vehicle,0.130556,0.035937,0.004691790972
train,frame_00155591,1,soldier,0.076389,0.131111,0.010015438179
train,frame_00155725,0,vehicle,0.232292,0.299074,0.069472497608
train,frame_00156004,1,soldier,0.60625,0.881944,0.53467855
train,frame_00156115,1,soldier,0.053125,0.209722,0.01114148125
train,frame_00156115,1,soldier,0.098437,0.222222,0.021874867014
train,frame_00156241,1,soldier,0.2,0.325,0.065
train,frame_00156655,1,soldier,0.078125,0.322222,0.02517359375
train,frame_00156902,1,soldier,0.045312,0.200926,0.009104358912
train,frame_00157178,0,vehicle,0.169271,0.193519,0.032757154649
train,frame_00157272,1,soldier,0.0375,0.068056,0.0025521000000000003
train,frame_00157675,1,soldier,0.119271,0.250926,0.029928194946
train,frame_00157675,1,soldier,0.139583,0.091667,0.012795154861000002
train,frame_00157675,1,soldier,0.141667,0.067593,0.009575697530999999
train,frame_00157675,1,soldier,0.152083,0.103704,0.015771615432
train,frame_00157675,1,soldier,0.134896,0.142593,0.019235225327999997
train,frame_00157924,1,soldier,0.052083,0.109259,0.005690536497
train,frame_00158326,1,soldier,0.233668,0.464583,0.108558180444
train,frame_00158621,1,soldier,0.231944,0.327778,0.07602614043200001
train,frame_00159007,1,soldier,0.076563,0.065278,0.004997879514000001
train,frame_00159007,1,soldier,0.0375,0.101389,0.0038020875
train,frame_00159007,1,soldier,0.041406,0.1875,0.007763625
train,frame_00159467,1,soldier,0.153333,0.486111,0.074536857963
train,frame_00159467,1,soldier,0.185926,0.450926,0.083838867476
train,frame_00159473,1,soldier,0.273333,0.612037,0.16728990932100002
train,frame_00160233,1,soldier,0.092593,0.186667,0.017284057531
train,frame_00161009,0,vehicle,0.055556,0.024427,0.0013570664120000002
train,frame_00161009,0,vehicle,0.069444,0.027481,0.001908390564
train,frame_00161009,0,vehicle,0.084722,0.030534,0.002586901548
train,frame_00161210,0,vehicle,0.135937,0.253704,0.034487760648
train,frame_00161210,0,vehicle,0.085417,0.142593,0.012179866281
train,frame_00161256,1,soldier,0.340104,0.27963,0.09510328152
train,frame_00161732,1,soldier,0.025521,0.051852,0.001323314892
train,frame_00161732,1,soldier,0.033333,0.044444,0.001481451852
train,frame_00161732,1,soldier,0.023958,0.039815,0.0009538877700000001
train,frame_00161732,1,soldier,0.011979,0.035185,0.000421481115
train,frame_00161732,1,soldier,0.017188,0.047222,0.0008116517359999999
train,frame_00161732,1,soldier,0.018229,0.04537,0.00082704973
train,frame_00161732,1,soldier,0.014583,0.028704,0.000418590432
train,frame_00161732,1,soldier,0.016146,0.047222,0.000762446412
train,frame_00161732,1,soldier,0.017188,0.025926,0.000445616088
train,frame_00161882,1,soldier,0.061719,0.1125,0.0069433875
train,frame_00161882,1,soldier,0.035156,0.091667,0.003222645052
train,frame_00161882,0,vehicle,0.052344,0.068056,0.0035623232640000003
train,frame_00162074,0,vehicle,0.045312,0.075,0.0033983999999999998
train,frame_00162379,1,soldier,0.423611,0.584375,0.247547678125
train,frame_00162555,1,soldier,0.028125,0.106944,0.0030078
train,frame_00162816,1,soldier,0.417453,0.448052,0.187040651556
train,frame_00163171,0,vehicle,0.328125,0.451389,0.14811201562499998
train,frame_00163171,1,soldier,0.08125,0.155556,0.012638925
train,frame_00163171,1,soldier,0.097656,0.134722,0.013156411632000002
train,frame_00164758,1,soldier,0.025,0.0625,0.0015625
train,frame_00164758,1,soldier,0.014063,0.048611,0.000683616493
train,frame_00165232,1,soldier,0.039844,0.118056,0.004703823263999999
train,frame_00165232,1,soldier,0.035937,0.119444,0.004292459027999999
train,frame_00165488,1,soldier,0.032031,0.065278,0.002090919618
train,frame_00165690,0,vehicle,0.195312,0.273611,0.053439511632
train,frame_00165876,1,soldier,0.050781,0.118056,0.0059950017359999995
train,frame_00165876,1,soldier,0.047656,0.104167,0.004964182552
train,frame_00166159,0,vehicle,0.963443,0.517241,0.498332220763
train,frame_00166468,1,soldier,0.077344,0.213889,0.016543030816
train,frame_00167227,1,soldier,0.113281,0.3875,0.0438963875
train,frame_00167584,1,soldier,0.054688,0.147222,0.008051276736
train,frame_00167584,1,soldier,0.04375,0.134722,0.0058940875
train,frame_00167584,1,soldier,0.032813,0.127778,0.004192779514
train,frame_00167584,1,soldier,0.047656,0.134722,0.006420311632
train,frame_00168092,1,soldier,0.021354,0.092593,0.001977230922
train,frame_00168491,0,vehicle,0.084906,0.091195,0.00774300267
train,frame_00168491,0,vehicle,0.119104,0.110063,0.013108943552
train,frame_00169775,1,soldier,0.0625,0.159722,0.009982625
train,frame_00169775,1,soldier,0.039844,0.215278,0.008577536632
train,frame_00169942,0,vehicle,0.3,0.233333,0.0699999
train,frame_00170660,1,soldier,0.413281,0.261111,0.107912215191
train,frame_00171373,1,soldier,0.075472,0.351293,0.026512785296
train,frame_00171373,1,soldier,0.079009,0.3125,0.0246903125
train,frame_00171373,1,soldier,0.067217,0.232759,0.015645361703
train,frame_00171401,1,soldier,0.238889,0.173437,0.041432191493
train,frame_00171963,1,soldier,0.121287,0.31875,0.038660231249999996
train,frame_00171963,1,soldier,0.126238,0.25625,0.032348487499999995
train,frame_00172366,1,soldier,0.02,0.0625,0.00125
train,frame_00172988,1,soldier,0.200855,0.194836,0.03913378478
train,frame_00172988,1,soldier,0.068376,0.08216,0.00561777216
train,frame_00172988,1,soldier,0.064103,0.065728,0.004213361983999999
train,frame_00174276,1,soldier,0.2,0.619444,0.12388880000000001
train,frame_00175293,1,soldier,0.435417,0.575926,0.250767971142
train,frame_00175393,1,soldier,0.209896,0.793519,0.16655646402399998
train,frame_00176189,1,soldier,0.10041,0.2125,0.021337125
train,frame_00176385,0,vehicle,0.123438,0.136111,0.016801269618000002
train,frame_00176385,0,vehicle,0.099219,0.140278,0.013918242882000002
train,frame_00177249,0,vehicle,0.258889,0.361111,0.09348766567899999
train,frame_00177249,0,vehicle,0.243333,0.172222,0.041907295925999996
train,frame_00177541,0,vehicle,0.061458,0.163657,0.010058031906
train,frame_00177578,1,soldier,0.18125,0.742664,0.13460785
train,frame_00177578,1,soldier,0.123958,0.662528,0.082125645824
train,frame_00177578,1,soldier,0.117188,0.244921,0.028701802148
train,frame_00178037,1,soldier,0.086458,0.293519,0.025377065701999997
train,frame_00178180,1,soldier,0.260156,0.269444,0.07009747326400001
train,frame_00178748,1,soldier,0.058594,0.181944,0.010660826736
train,frame_00178748,1,soldier,0.061719,0.166667,0.010286520573
train,frame_00178748,1,soldier,0.084375,0.272222,0.022968731250000003
train,frame_00178748,1,soldier,0.134375,0.159722,0.02146264375
train,frame_00178748,1,soldier,0.072656,0.109722,0.007971961632
train,frame_00178770,1,soldier,0.099219,0.368056,0.036518148264
train,frame_00178770,1,soldier,0.200781,0.605556,0.12158413923599999
train,frame_00179041,1,soldier,0.042188,0.254167,0.010722797396
train,frame_00179041,1,soldier,0.039062,0.240278,0.009385739236
train,frame_00179041,1,soldier,0.047656,0.220833,0.010524017448
train,frame_00179738,0,vehicle,0.275,0.369444,0.10159710000000001
train,frame_00180367,1,soldier,0.01875,0.041667,0.00078125625
train,frame_00180367,1,soldier,0.021875,0.058333,0.001276034375
train,frame_00180367,1,soldier,0.017188,0.068056,0.001169746528
train,frame_00180446,0,vehicle,0.069271,0.099074,0.006862955053999999
train,frame_00180732,0,vehicle,0.220312,0.193519,0.042634557928
train,frame_00180945,0,vehicle,0.203125,0.285185,0.05792820312500001
train,frame_00180974,0,vehicle,0.382292,0.208333,0.079644039236
train,frame_00180974,1,soldier,0.042708,0.139815,0.00597121902
train,frame_00181151,1,soldier,0.084375,0.22963,0.01937503125
train,frame_00181151,1,soldier,0.097396,0.319444,0.031112567824
train,frame_00181191,0,vehicle,0.340104,0.351852,0.119666272608
train,frame_00181191,1,soldier,0.046354,0.137037,0.006352213097999999
train,frame_00181580,1,soldier,0.030469,0.091667,0.002793001823
train,frame_00181586,1,soldier,0.032031,0.077778,0.002491307118
train,frame_00181599,0,vehicle,0.028125,0.077778,0.00218750625
train,frame_00182000,1,soldier,0.070312,0.158333,0.011132709896
train,frame_00186696,0,vehicle,0.092708,0.125,0.0115885
train,frame_00186696,0,vehicle,0.080208,0.073694,0.005910848352
train,frame_00186855,0,vehicle,0.497656,0.398611,0.19837115581599998
train,frame_00186855,1,soldier,0.08125,0.123611,0.01004339375
train,frame_00187568,1,soldier,0.08125,0.190278,0.0154600875
train,frame_00187568,1,soldier,0.089844,0.229167,0.020589279948
train,frame_00189606,1,soldier,0.087386,0.226389,0.019783229154000003
train,frame_00189606,1,soldier,0.06079,0.115278,0.00700774962
train,frame_00189606,1,soldier,0.031155,0.108333,0.003375114615
train,frame_00189611,0,vehicle,0.614742,0.551389,0.33896197663800004
train,frame_00192005,1,soldier,0.120833,0.207547,0.025078526651
train,frame_00192005,1,soldier,0.520833,0.654481,0.340875302673
train,frame_00193471,0,vehicle,0.876389,0.486719,0.426555177691
train,frame_00194258,1,soldier,0.727778,0.3,0.2183334
val,frame_00006876,1,soldier,0.355208,0.437037,0.155239038696
val,frame_00007331,0,vehicle,0.024764,0.030387,0.0007525036680000001
val,frame_00007331,0,vehicle,0.020047,0.033149,0.0006645380029999999
val,frame_00007331,0,vehicle,0.01533,0.023481,0.00035996373
val,frame_00008034,1,soldier,0.176042,0.392724,0.069135918408
val,frame_00009218,0,vehicle,0.035937,0.081081,0.002913807897
val,frame_00009218,0,vehicle,0.027344,0.033784,0.0009237896960000001
val,frame_00009218,0,vehicle,0.032813,0.048986,0.0016073776180000002
val,frame_00009679,0,vehicle,0.053906,0.116554,0.006282959924000001
val,frame_00014554,1,soldier,0.28125,0.684701,0.19257215625000002
val,frame_00015871,1,soldier,0.332031,0.837079,0.277936177449
val,frame_00017217,1,soldier,0.121875,0.132102,0.016099931249999998
val,frame_00020551,1,soldier,0.016406,0.049716,0.0008156406960000001
val,frame_00020551,1,soldier,0.015625,0.055398,0.00086559375
val,frame_00020551,1,soldier,0.017969,0.052557,0.0009443967329999999
val,frame_00020551,1,soldier,0.011719,0.051136,0.000599262784
val,frame_00020551,1,soldier,0.011719,0.049716,0.000582621804
val,frame_00020551,1,soldier,0.023438,0.06108,0.0014315930400000002
val,frame_00020551,1,soldier,0.020313,0.045455,0.0009233274150000001
val,frame_00020551,1,soldier,0.020313,0.056818,0.001154144034
val,frame_00020551,1,soldier,0.015625,0.056818,0.00088778125
val,frame_00020551,1,soldier,0.020313,0.056818,0.001154144034
val,frame_00021293,1,soldier,0.089844,0.252778,0.022710586632
val,frame_00021609,1,soldier,0.265625,0.256944,0.06825075
val,frame_00021609,1,soldier,0.000781,0.002778,2.169618e-06
val,frame_00022184,1,soldier,0.089623,0.344156,0.030844293188
val,frame_00028336,1,soldier,0.65566,0.553066,0.36262325355999997
val,frame_00033350,1,soldier,0.101389,0.113281,0.011485447309000002
val,frame_00033350,1,soldier,0.091667,0.089844,0.008235729947999999
val,frame_00033521,1,soldier,0.106132,0.2625,0.027859650000000003
val,frame_00035237,0,vehicle,0.061719,0.056944,0.003514526736
val,frame_00037652,0,vehicle,0.053125,0.073611,0.003910584375
val,frame_00037652,0,vehicle,0.054688,0.105556,0.005772646528
val,frame_00039300,0,vehicle,0.239387,0.226891,0.054314755817
val,frame_00039314,0,vehicle,0.457031,0.465278,0.21264646961800002
val,frame_00040954,1,soldier,0.169271,0.127799,0.021632664529
val,frame_00040954,1,soldier,0.048958,0.14459,0.00707883722
val,frame_00042475,0,vehicle,0.060937,0.084722,0.005162704514
val,frame_00042876,0,vehicle,0.06875,0.059375,0.00408203125
val,frame_00042876,0,vehicle,0.06875,0.090625,0.00623046875
val,frame_00042876,0,vehicle,0.076563,0.090625,0.006938521875
val,frame_00047392,1,soldier,0.380729,0.553172,0.210608622388
val,frame_00048559,0,vehicle,0.048438,0.052734,0.0025543294920000004
val,frame_00049671,1,soldier,0.683854,0.899254,0.6149584449159999
val,frame_00050449,1,soldier,0.758854,0.535448,0.406326856592
val,frame_00054093,0,vehicle,0.031771,0.097948,0.0031119059079999997
val,frame_00054408,0,vehicle,0.033333,0.051306,0.001710182898
val,frame_00054408,0,vehicle,0.045833,0.029851,0.001368160883
val,frame_00054408,1,soldier,0.009896,0.015858,0.000156930768
val,frame_00054408,1,soldier,0.010937,0.01306,0.00014283722
val,frame_00054408,1,soldier,0.010417,0.015858,0.000165192786
val,frame_00054408,1,soldier,0.011458,0.020522,0.00023514107599999998
val,frame_00054408,1,soldier,0.009375,0.014925,0.000139921875
val,frame_00054408,1,soldier,0.014063,0.014925,0.00020989027500000002
val,frame_00058746,1,soldier,0.249219,0.409722,0.10211050711799999
val,frame_00059835,1,soldier,0.188679,0.653017,0.123210594543
val,frame_00068018,1,soldier,0.182812,0.423611,0.07744117413200001
val,frame_00068018,1,soldier,0.227344,0.397222,0.090306038368
val,frame_00068018,1,soldier,0.201563,0.997222,0.20100305798600002
val,frame_00068018,0,vehicle,0.1,0.130556,0.0130556
val,frame_00068085,1,soldier,0.304167,0.692222,0.21055108907400003
val,frame_00071142,1,soldier,0.053125,0.147222,0.00782116875
val,frame_00079181,1,soldier,0.052344,0.069444,0.0036349767360000004
val,frame_00086127,1,soldier,0.079687,0.0625,0.0049804375
val,frame_00086765,0,vehicle,0.017188,0.019444,0.00033420347199999994
val,frame_00086765,0,vehicle,0.01875,0.029167,0.0005468812499999999
val,frame_00086765,0,vehicle,0.025,0.026389,0.000659725
val,frame_00086765,0,vehicle,0.025,0.031944,0.0007986
val,frame_00086984,0,vehicle,0.081368,0.107143,0.008718011624
val,frame_00089444,1,soldier,0.141406,0.279167,0.039475888802
val,frame_00089682,0,vehicle,0.044531,0.109722,0.004886030382
val,frame_00089804,1,soldier,0.070312,0.044444,0.0031249465279999996
val,frame_00096775,1,soldier,0.067187,0.127778,0.008585020486
val,frame_00096775,1,soldier,0.042969,0.152778,0.006564717882
val,frame_00098297,1,soldier,0.166406,0.415278,0.069104750868
val,frame_00098957,1,soldier,0.335938,0.598611,0.201096182118
val,frame_00099818,0,vehicle,0.073113,0.073529,0.005375925776999999
val,frame_00106776,0,vehicle,0.5,0.550633,0.2753165
val,frame_00116586,1,soldier,0.179688,0.840278,0.15098787326399998
val,frame_00116964,0,vehicle,0.039062,0.063889,0.002495632118
val,frame_00116964,0,vehicle,0.034896,0.062963,0.0021971568480000005
val,frame_00117296,1,soldier,0.055729,0.255556,0.014241880324
val,frame_00124949,1,soldier,0.132031,0.233333,0.030807189323000004
val,frame_00127332,1,soldier,0.591406,0.398611,0.235740937066
val,frame_00135874,1,soldier,0.385417,0.926852,0.357224517284
val,frame_00137253,0,vehicle,0.089623,0.096639,0.008661077097
val,frame_00140989,1,soldier,0.048438,0.120833,0.005852908854
val,frame_00144755,1,soldier,0.041406,0.108333,0.0044856361979999995
val,frame_00145319,1,soldier,0.034375,0.142593,0.004901634375
val,frame_00145319,1,soldier,0.043229,0.150926,0.0065243800539999995
val,frame_00145319,1,soldier,0.04375,0.150926,0.0066030125
val,frame_00145319,1,soldier,0.043229,0.153704,0.0066444702159999995
val,frame_00146107,1,soldier,0.044271,0.185185,0.008198325134999998
val,frame_00147540,0,vehicle,0.019531,0.034722,0.000678155382
val,frame_00153317,1,soldier,0.021094,0.076389,0.001611349566
val,frame_00155711,1,soldier,0.229167,0.298148,0.06832568271600001
val,frame_00156037,0,vehicle,0.246094,0.343056,0.084424023264
val,frame_00157570,1,soldier,0.102222,0.245833,0.025129540925999998
val,frame_00157570,1,soldier,0.086667,0.165278,0.014324148426
val,frame_00157672,1,soldier,0.1625,0.174074,0.028287025
val,frame_00157672,1,soldier,0.153125,0.093519,0.014320096875000002
val,frame_00157672,1,soldier,0.136979,0.080556,0.011034480324
val,frame_00157672,1,soldier,0.130729,0.078704,0.010288895216
val,frame_00157678,1,soldier,0.58125,0.712963,0.41440974375000006
val,frame_00162928,1,soldier,0.043632,0.084936,0.0037059275519999994
val,frame_00165720,0,vehicle,0.099219,0.106944,0.010610876736
val,frame_00165720,0,vehicle,0.069531,0.109722,0.007629080381999999
val,frame_00169722,1,soldier,0.139844,0.788889,0.110321393316
val,frame_00169722,1,soldier,0.107031,0.451389,0.048312616059
val,frame_00171843,0,vehicle,0.219444,0.058594,0.012858101736
val,frame_00177527,1,soldier,0.196875,0.648984,0.127768725
val,frame_00177527,1,soldier,0.151042,0.611738,0.092398130996
val,frame_00177527,1,soldier,0.122396,0.506772,0.062026865712
val,frame_00179069,1,soldier,0.032031,0.145833,0.004671176822999999
val,frame_00179069,1,soldier,0.023438,0.141667,0.0033203911459999996
val,frame_00179069,1,soldier,0.030469,0.127778,0.003893267882
val,frame_00179069,1,soldier,0.025781,0.1375,0.0035448875
val,frame_00180103,1,soldier,0.145313,0.729167,0.105957444271
test,frame_00008175,1,soldier,0.682813,0.641791,0.438223238083
test,frame_00013229,1,soldier,0.064062,0.140625,0.009008718749999998
test,frame_00013229,1,soldier,0.075781,0.143466,0.010871996946
test,frame_00013229,1,soldier,0.067969,0.085227,0.005792793963
test,frame_00013229,0,vehicle,0.250781,0.338068,0.08478103110799999
test,frame_00013944,1,soldier,0.428646,0.498134,0.213523146564
test,frame_00014428,1,soldier,0.360938,0.599813,0.21649530459400002
test,frame_00014428,1,soldier,0.192708,0.596082,0.11486977005599999
test,frame_00017859,0,vehicle,0.027344,0.091667,0.002506542448
test,frame_00017859,0,vehicle,0.042188,0.090278,0.0038086482640000002
test,frame_00018214,0,vehicle,0.171094,0.140278,0.024000724132000002
test,frame_00018214,0,vehicle,0.078906,0.198611,0.015671599566
test,frame_00021183,1,soldier,0.065625,0.111111,0.0072916593750000005
test,frame_00021183,1,soldier,0.044531,0.125,0.005566375
test,frame_00021183,1,soldier,0.038281,0.098611,0.0037749276910000002
test,frame_00021183,1,soldier,0.039844,0.105556,0.004205773263999999
test,frame_00022910,0,vehicle,0.060156,0.090278,0.005430763368
test,frame_00022910,0,vehicle,0.074219,0.084722,0.006287982118
test,frame_00026679,1,soldier,0.292969,0.583333,0.17089848567699997
test,frame_00027144,0,vehicle,0.055469,0.063889,0.0035438589409999997
test,frame_00029816,1,soldier,0.035937,0.096082,0.0034528988339999995
test,frame_00031532,1,soldier,0.017708,0.078358,0.0013875634640000002
test,frame_00031532,1,soldier,0.022917,0.089552,0.002052263184
test,frame_00033597,0,vehicle,0.075,0.091667,0.006875025
test,frame_00034227,0,vehicle,0.084375,0.051562,0.00435054375
test,frame_00036662,1,soldier,0.060156,0.305556,0.018381026736
test,frame_00036662,1,soldier,0.06875,0.338889,0.023298618750000003
test,frame_00036662,1,soldier,0.104688,0.561111,0.058741588368
test,frame_00036662,1,soldier,0.186719,0.770833,0.143929166927
test,frame_00036662,1,soldier,0.272656,0.847222,0.23100016163200002
test,frame_00036662,1,soldier,0.096094,0.690278,0.066331574132
test,frame_00036662,1,soldier,0.05,0.113889,0.00569445
test,frame_00036662,1,soldier,0.054688,0.216667,0.011849084896
test,frame_00037558,1,soldier,0.025521,0.088619,0.002261645499
test,frame_00037558,1,soldier,0.032292,0.107276,0.003464156592
test,frame_00037558,1,soldier,0.046354,0.124067,0.005751001718
test,frame_00037558,1,soldier,0.033333,0.103545,0.003451465485
test,frame_00040238,0,vehicle,0.233854,0.22963,0.05369989402
test,frame_00044745,1,soldier,0.281771,0.89537,0.25228930027
test,frame_00045686,0,vehicle,0.175781,0.443056,0.077880826736
test,frame_00050404,1,soldier,0.172917,0.544776,0.094201031592
test,frame_00051264,1,soldier,0.25,0.579167,0.14479175
test,frame_00052635,1,soldier,0.133333,0.38806,0.051741203980000004
test,frame_00058687,1,soldier,0.379688,0.533333,0.202500140104
test,frame_00058687,1,soldier,0.013281,0.043056,0.000571826736
test,frame_00061434,0,vehicle,0.035937,0.034722,0.001247804514
test,frame_00061690,0,vehicle,0.89033,0.924569,0.82317151777
test,frame_00061974,1,soldier,0.167187,0.1625,0.0271678875
test,frame_00064171,0,vehicle,0.380597,0.143908,0.05477095307600001
test,frame_00064231,0,vehicle,0.366406,0.402778,0.14758027586800002
test,frame_00066372,1,soldier,0.105208,0.322222,0.033900332176
test,frame_00066612,0,vehicle,0.099219,0.141667,0.014056058072999998
test,frame_00067168,0,vehicle,0.083333,0.10463,0.008719131790000001
test,frame_00068147,1,soldier,0.406771,0.623148,0.253478535108
test,frame_00068878,1,soldier,0.080986,0.33125,0.0268266125
test,frame_00069724,1,soldier,0.314858,0.672917,0.211873300786
test,frame_00071785,0,vehicle,0.275781,0.329167,0.090778004427
test,frame_00071875,0,vehicle,0.059375,0.053125,0.003154296875
test,frame_00071875,0,vehicle,0.044531,0.0375,0.0016699125
test,frame_00071875,0,vehicle,0.035156,0.025,0.0008789000000000001
test,frame_00080048,1,soldier,0.055729,0.075926,0.004231280053999999
test,frame_00086018,1,soldier,0.026562,0.069444,0.001844571528
test,frame_00086018,1,soldier,0.033594,0.090278,0.003032799132
test,frame_00086018,1,soldier,0.028125,0.075,0.002109375
test,frame_00086142,0,vehicle,0.025,0.023611,0.000590275
test,frame_00086638,0,vehicle,0.067187,0.083333,0.005598894271
test,frame_00087007,1,soldier,0.472877,0.300866,0.14227261148200002
test,frame_00087542,1,soldier,0.056771,0.118519,0.006728442149
test,frame_00089475,1,soldier,0.055469,0.123611,0.006856578558999999
test,frame_00089820,1,soldier,0.171094,0.122222,0.020911450868
test,frame_00089820,1,soldier,0.102344,0.243056,0.024875323264
test,frame_00095498,0,vehicle,0.31875,0.32,0.102
test,frame_00096220,0,vehicle,0.075,0.100543,0.007540724999999999
test,frame_00096709,1,soldier,0.179688,0.233333,0.041927140104
test,frame_00097722,1,soldier,0.060156,0.301389,0.018130356684000003
test,frame_00097722,1,soldier,0.078125,0.306944,0.02398
test,frame_00097722,1,soldier,0.125781,0.459722,0.05782429288200001
test,frame_00101930,1,soldier,0.107311,0.387029,0.041532469019000005
test,frame_00103205,1,soldier,0.125,0.138281,0.017285125
test,frame_00105504,1,soldier,0.316406,0.278902,0.088246266212
test,frame_00109688,1,soldier,0.063679,0.098739,0.006287600781
test,frame_00109688,1,soldier,0.055425,0.081933,0.004541136525
test,frame_00111060,1,soldier,0.717187,0.408333,0.292851119271
test,frame_00115111,1,soldier,0.164062,0.405556,0.06653632847200001
test,frame_00116492,1,soldier,0.150781,0.697222,0.105127830382
test,frame_00117396,0,vehicle,0.022917,0.048148,0.001103407716
test,frame_00117396,0,vehicle,0.013542,0.02037,0.00027585054
test,frame_00119018,1,soldier,0.013281,0.055556,0.0007378392359999999
test,frame_00119018,1,soldier,0.0125,0.055556,0.0006944500000000001
test,frame_00119018,1,soldier,0.010156,0.048611,0.0004936933160000001
test,frame_00119018,1,soldier,0.013281,0.055556,0.0007378392359999999
test,frame_00119018,1,soldier,0.01875,0.044444,0.0008333249999999999
test,frame_00119018,1,soldier,0.017188,0.063889,0.001098124132
test,frame_00119018,1,soldier,0.022656,0.063889,0.001447469184
test,frame_00124229,1,soldier,0.060156,0.272222,0.016375786632
test,frame_00124229,1,soldier,0.045312,0.188889,0.008558938367999999
test,frame_00124369,1,soldier,0.038281,0.077778,0.0029774196180000004
test,frame_00124369,1,soldier,0.03125,0.055556,0.001736125
test,frame_00124577,1,soldier,0.033594,0.188889,0.006345537066
test,frame_00132620,1,soldier,0.292187,0.186111,0.05437921475699999
test,frame_00132631,1,soldier,0.321094,0.273611,0.087854850434
test,frame_00135282,1,soldier,0.024764,0.051056,0.001264350784
test,frame_00135282,1,soldier,0.023585,0.06162,0.0014533076999999998
test,frame_00135282,1,soldier,0.021226,0.068662,0.0014574196119999999
test,frame_00140676,1,soldier,0.083594,0.086111,0.0071983629339999996
test,frame_00141326,1,soldier,0.171875,0.112037,0.019256359375
test,frame_00141354,1,soldier,0.141146,0.150926,0.021302601196
test,frame_00141354,1,soldier,0.341667,0.278704,0.095223959568
test,frame_00143024,0,vehicle,0.032292,0.035185,0.00113619402
test,frame_00143257,0,vehicle,0.053125,0.045833,0.002434878125
test,frame_00149096,0,vehicle,0.147656,0.216667,0.031992182552
test,frame_00154076,1,soldier,0.040104,0.061111,0.002450795544
test,frame_00168840,1,soldier,0.126562,0.086111,0.010898380382
test,frame_00171381,1,soldier,0.086085,0.439655,0.037847700675
test,frame_00171381,1,soldier,0.088443,0.411638,0.036406499634
test,frame_00178028,1,soldier,0.055729,0.113889,0.006346920081
test,frame_00178287,1,soldier,0.080469,0.173611,0.013970303558999999
test,frame_00178287,1,soldier,0.203906,0.305556,0.062304701736
test,frame_00178287,1,soldier,0.030469,0.036111,0.001100266059
test,frame_00178287,0,vehicle,0.589063,0.763889,0.44997874600700005
test,frame_00180592,1,soldier,0.063542,0.323148,0.020533470216
test,frame_00180592,1,soldier,0.088021,0.324074,0.028525317553999997
test,frame_00181279,1,soldier,0.147396,0.375933,0.055411020468000005
test,frame_00181292,1,soldier,0.198437,0.283582,0.056273161334
test,frame_00181698,1,soldier,0.308685,0.882353,0.272369135805
test,frame_00181698,1,soldier,0.578638,0.756303,0.43762565531399994
test,frame_00181951,1,soldier,0.096094,0.345833,0.033232476302
test,frame_00185741,1,soldier,0.644886,0.275641,0.17775702192600001
test,frame_00186694,0,vehicle,0.396354,0.43097,0.17081668338
test,frame_00186694,0,vehicle,0.176042,0.13153,0.023154804260000002
test,frame_00186694,0,vehicle,0.136979,0.172575,0.023639150924999998
test,frame_00188301,1,soldier,0.015625,0.051136,0.000799
test,frame_00188301,1,soldier,0.017188,0.051136,0.0008789255679999999
test,frame_00188301,1,soldier,0.015625,0.053977,0.000843390625
